"","word","EBCL","TBCL","HSK"
"1131","叉斑陷紋金龜","無","第6級","HSK_789"
"1132","叉棘海星科","無","第7級","HSK_789"
"1133","叉棘魚屬","無","第7級","HSK_789"
"1134","叉絲白粉菌屬","無","第6級","HSK_789"
"1135","叉絲空柄黏菌","無","第6級","HSK_789"
"1136","叉象牙貝","無","第4級","HSK_5"
"1137","叉開網地藻","無","第7級","HSK_789"
"1138","叉開網翼藻","無","第7級","HSK_789"
"1139","叉搖蚊屬","無","第5級","HSK_789"
"1140","叉暗哲水蚤","無","第7級","無"
"1141","叉節藻屬","無","第7級","HSK_789"
"1142","叉葉草","無","第4級","HSK_5"
"1143","叉葉草屬","無","第5級","HSK_5"
"1144","叉管藻科","無","第7級","HSK_789"
"1145","叉隙蛛屬","無","第7級","無"
"1147","叉盤科","無","第4級","無"
"1148","叉齒魚科","無","第4級","HSK_789"
"1149","叉齒魚屬","無","第5級","HSK_789"
"1152","叉縫藻屬","無","第7級","HSK_789"
"1156","叉瓣玉鳳蘭","無","第7級","HSK_789"
"1162","叉艷細蠅屬","無","第7級","HSK_789"
"1163","口足目","A2","第3級","HSK_3"
"1164","口紅水仙花","無","第5級","HSK_789"
"1165","口紅花","A1","第1級","HSK_2"
"1169","口磨科","無","第5級","HSK_6"
"1170","口磨屬","無","第5級","HSK_6"
"1171","口蹄疫病毒","無","第7級","無"
"1172","口蹄疫病毒屬","無","第7級","無"
"1173","口螺屬","無","無","HSK_789"
"1177","口鬚果蠅","無","第7級","無"
"1178","土丁桂","無","無","HSK_789"
"1179","土丁桂屬","無","無","HSK_789"
"1180","土人參","無","第3級","HSK_3"
"1181","土人參科","無","第4級","HSK_3"
"1182","土人參屬","無","第5級","HSK_3"
"1183","土大蚊屬","無","第5級","HSK_789"
"1184","土牛膝","無","第7級","HSK_789"
"1185","土半夏","無","第3級","HSK_3"
"1186","土半夏屬","無","第5級","HSK_3"
"1188","土生念珠菌","無","第6級","HSK_6"
"1190","土生綠球藻","無","第7級","HSK_789"
"1192","土白蟻特拉布爾希氏菌","無","第7級","無"
"1193","土白蟻叢毛單胞菌","無","第7級","無"
"1194","土白蟻屬","無","第5級","無"
"1198","土耳其螺屬","無","無","HSK_789"
"1199","土肉桂","無","無","HSK_789"
"1202","土佐大震旦介","無","第7級","HSK_789"
"1205","土佐地錢","無","第7級","HSK_789"
"1208","土佐花仙螺","無","無","HSK_789"
"1209","土佐海梅介","無","第7級","HSK_789"
"1212","土佐塔核螺","無","無","HSK_789"
"1215","土佐擬花介","無","第7級","HSK_789"
"1217","土佐鐘螺","無","無","HSK_789"
"1221","土佐彎貝介","無","第7級","HSK_789"
"1222","土利奧布得利藤","無","第7級","HSK_789"
"1223","土沉香","無","第5級","HSK_4"
"1224","土沉香屬","無","第5級","HSK_4"
"1228","土防己","無","第5級","HSK_3"
"1229","土防己屬","無","第5級","HSK_3"
"1230","土味絲蓋傘","無","第4級","HSK_789"
"1231","土明原樹","無","第3級","HSK_3"
"1235","土星介屬","無","第5級","HSK_3"
"1236","土紅粉蓋鵝膏","無","第6級","HSK_789"
"1240","土蚊屬","無","第5級","HSK_789"
"1245","土密樹","無","第4級","HSK_4"
"1247","土密樹屬","無","第5級","HSK_4"
"1259","土黃色孔菌","無","第6級","HSK_789"
"1260","土黃逍遙蛛","無","第7級","無"
"1261","土黃膜盤菌","無","第7級","無"
"1262","土黃擬口蘑","無","無","HSK_789"
"1264","土黃黏滑菇","無","第6級","HSK_789"
"1266","土黃顯絲菌","無","第6級","HSK_789"
"1268","土蜂科","無","第6級","HSK_789"
"1269","土蜂屬","無","第6級","HSK_789"
"1281","土藤","無","第7級","HSK_789"
"1282","土蟻蚤蠅","無","第7級","無"
"1284","土壤戈登氏菌","無","無","HSK_789"
"1285","土壤假黃桿菌","無","第7級","無"
"1286","土黨參","無","第5級","HSK_6"
"1287","土黨參屬","無","第5級","HSK_6"
"1292","士童屬","無","第5級","HSK_4"
"1295","夕陽筆螺","無","無","HSK_789"
"1297","夕霧","無","第6級","HSK_789"
"1298","大丁草","無","第3級","HSK_789"
"1299","大丁草屬","無","第5級","HSK_789"
"1300","大丁黃","無","第3級","HSK_789"
"1301","大八星長筒金花蟲","無","第6級","HSK_789"
"1306","大丈夫彎貝介","無","第4級","HSK_4"
"1309","大久保芝麻蝸牛","無","第7級","無"
"1310","大千手螺","無","無","HSK_789"
"1311","大叉葉草","無","第4級","HSK_5"
"1313","大口尖齒鯊","無","無","HSK_789"
"1330","大山蛙螺","無","無","HSK_789"
"1331","大山雙葉蘭","無","第5級","HSK_789"
"1332","大中吻蟲","無","第6級","HSK_789"
"1335","大井氏燈心草","無","第6級","HSK_789"
"1336","大仁大羽介","無","第4級","HSK_789"
"1338","大六星花蚤","無","第7級","無"
"1340","大天人菊","無","第7級","HSK_789"
"1341","大天牛屬","無","第5級","HSK_3"
"1342","大天蓬草舅","無","第6級","HSK_789"
"1343","大天鵝絨","無","無","HSK_789"
"1344","大孔指腺吸蟲","無","無","HSK_789"
"1345","大孔根生壺菌","無","第6級","HSK_789"
"1347","大孔袋鼠介","無","第4級","HSK_789"
"1348","大孔膠球蟲","無","第5級","HSK_789"
"1351","大屯求米草","無","無","HSK_789"
"1353","大屯綠斑吉丁蟲","無","無","HSK_789"
"1355","大木賊","無","第5級","HSK_789"
"1359","大爪草","無","第5級","HSK_789"
"1360","大爪草屬","無","第5級","HSK_789"
"1361","大王仙丹","無","第6級","HSK_789"
"1362","大王仙丹花","無","第6級","HSK_789"
"1363","大王具足蟲屬","無","第5級","HSK_4"
"1364","大王松","無","第5級","HSK_4"
"1366","大王椰子","無","無","HSK_789"
"1367","大王椰子屬","無","無","HSK_789"
"1369","大王蘭","無","第5級","HSK_789"
"1370","大王觀音蓮","無","第5級","HSK_789"
"1371","大仙人球","無","第5級","HSK_789"
"1372","大四葉絨毛金龜","無","無","HSK_789"
"1375","大本炮仔草","無","第5級","HSK_6"
"1376","大本炮仔草屬","無","第5級","HSK_6"
"1377","大本鹽酸草","無","第4級","HSK_4"
"1378","大玉螺","無","無","HSK_789"
"1380","大生熊蟲科","無","第5級","HSK_5"
"1381","大生熊蟲屬","無","第5級","HSK_5"
"1386","大白金龜","無","第6級","HSK_789"
"1387","大白粉蝶","無","第7級","無"
"1389","大白紋鳳蝶","無","第7級","無"
"1391","大白斑蝶","無","第7級","無"
"1393","大白筆螺","無","無","HSK_789"
"1395","大白蛙螺","無","無","HSK_789"
"1396","大白塔螺","無","無","HSK_789"
"1397","大白樁菇","無","第6級","HSK_789"
"1399","大皮金龜屬","無","第6級","HSK_789"
"1400","大目狗母魚","A2","第3級","HSK_3"
"1401","大目鮪","無","第7級","無"
"1402","大石氏瘦吉丁蟲","無","第6級","HSK_789"
"1405","大光水蚤","無","第7級","無"
"1408","大吉猛水蚤科","無","第7級","無"
"1410","大多原甲藻","無","第7級","HSK_789"
"1411","大宇廣翅實蠅","無","第7級","HSK_789"
"1412","大守宮","無","第4級","HSK_6"
"1414","大尖胸沫蟬屬","無","第6級","無"
"1415","大托蟲囊菌屬","無","第7級","HSK_789"
"1416","大朽木甲","無","第6級","HSK_789"
"1417","大灰吉丁蟲","無","第5級","HSK_789"
"1418","大灰吉丁蟲屬","無","第5級","HSK_789"
"1419","大灰苔","無","第7級","無"
"1420","大灰氣苔","無","第7級","無"
"1422","大竹柏蘭","無","第7級","HSK_789"
"1423","大竹苔","無","第7級","無"
"1426","大米螺","無","無","HSK_789"
"1427","大羊角螺","無","無","HSK_789"
"1428","大羊蹄","無","第7級","無"
"1429","大羽介屬","無","第5級","HSK_5"
"1430","大羽花介屬","無","第5級","HSK_5"
"1431","大羽花屬","無","第5級","HSK_5"
"1432","大羽苔","無","第7級","無"
"1433","大羽紋藻","無","第7級","HSK_789"
"1434","大羽深海花介","無","第4級","HSK_5"
"1436","大耳介","無","第3級","HSK_4"
"1437","大耳擬扭葉苔","無","第7級","無"
"1438","大耳螺屬","無","無","HSK_789"
"1440","大舟哲水蚤","無","第7級","無"
"1442","大血藤","無","第7級","HSK_789"
"1443","大西長腹劍水蚤","無","第7級","無"
"1445","大西洋明燈魚","無","第3級","HSK_6"
"1448","大西洋鑽光魚","無","第5級","HSK_6"
"1449","大位彎貝介","無","第4級","HSK_4"
"1451","大冷水麻","無","第3級","HSK_3"
"1452","大吳風草","無","第4級","HSK_789"
"1453","大吸木甲科","無","第4級","HSK_5"
"1454","大吸木甲屬","無","第5級","HSK_5"
"1458","大尾虎鯊","無","無","HSK_789"
"1461","大尾猛水蚤","無","第7級","無"
"1462","大尾頭蠅","無","第7級","HSK_789"
"1463","大尾擬白輪盾介殼蟲","無","第6級","HSK_789"
"1470","大村鯨","無","第7級","無"
"1475","大肚山威靈仙","無","第5級","HSK_789"
"1477","大肚象牙貝","無","第4級","HSK_4"
"1479","大肚鳳凰螺","無","無","HSK_789"
"1481","大肚鬚足輪蟲","無","第7級","無"
"1482","大角小蠅","無","第7級","HSK_789"
"1483","大角小蠅科","無","第7級","HSK_789"
"1484","大角小蠅屬","無","第7級","HSK_789"
"1485","大角角藻","無","第7級","HSK_789"
"1489","大豆","無","第2級","HSK_4"
"1490","大豆叉絲白粉菌","無","第6級","HSK_789"
"1496","大豆球座腔菌","無","第6級","HSK_789"
"1497","大豆球腔菌","無","第6級","HSK_789"
"1499","大豆嵌紋病毒","無","無","HSK_789"
"1500","大豆黑潛蠅","無","第7級","HSK_789"
"1505","大豆屬","無","第5級","HSK_4"
"1507","大赤啄木","無","第7級","無"
"1508","大赤旋螺","無","無","HSK_789"
"1513","大車前草","無","第2級","HSK_2"
"1514","大里力灰木","無","第5級","HSK_5"
"1516","大里澤蟹","無","第7級","無"
"1518","大刺哲水蚤","無","第7級","無"
"1519","大刺蛇尾屬","無","第5級","HSK_5"
"1521","大卷尾","無","第5級","HSK_4"
"1523","大和田氏狹胸菊虎","無","第7級","HSK_789"
"1526","大和沼蝦","無","第7級","HSK_789"
"1527","大和寄居蟹","無","第7級","無"
"1528","大和寡家蟻","無","第6級","無"
"1529","大坪暮蟬","無","第7級","無"
"1530","大垂團網黏菌","無","第6級","HSK_789"
"1564","大孤挺花","無","第6級","HSK_6"
"1566","大岩螺","無","無","HSK_789"
"1567","大明竹","無","第4級","HSK_5"
"1568","大明橘","無","第4級","HSK_789"
"1570","大松螺","無","無","HSK_789"
"1571","大板棋斑天牛","無","第5級","HSK_789"
"1573","大林大頭家蟻","無","第5級","無"
"1574","大林毛螢金花蟲","無","第7級","無"
"1575","大林氏大綠天牛","無","第6級","HSK_789"
"1576","大林氏短翅菊虎","無","第7級","HSK_789"
"1577","大林氏矮吉丁蟲","無","第6級","HSK_789"
"1578","大林氏麗菊虎","無","第7級","HSK_789"
"1579","大林巨頂葉蜂","無","第6級","HSK_789"
"1580","大林花天牛屬","無","第5級","HSK_4"
"1581","大林長腳家蟻","無","第5級","無"
"1584","大林粗角葉蜂","無","第6級","HSK_789"
"1585","大林短翅菊虎","無","第7級","HSK_789"
"1586","大林廣口蠅","無","第7級","HSK_789"
"1590","大果玉心花","無","第2級","HSK_4"
"1591","大果西番蓮","無","第5級","HSK_789"
"1593","大果球囊霉","無","第7級","HSK_789"
"1595","大果漆樹","無","第6級","HSK_789"
"1597","大果蠅","無","第7級","HSK_789"
"1598","大果鐵刀木","無","第3級","HSK_3"
"1599","大枝掛繡球","無","第7級","HSK_789"
"1601","大武山細辛","無","第4級","HSK_5"
"1603","大武牛尾菜","無","第4級","HSK_4"
"1605","大武角潛蠅","無","第7級","HSK_789"
"1607","大武肥大蚊","無","第4級","HSK_789"
"1608","大武長角葉蜂","無","第6級","HSK_789"
"1611","大武高腰蝸牛","無","第7級","無"
"1614","大武斑葉蘭","無","第5級","HSK_789"
"1615","大武新木薑子","無","第6級","無"
"1618","大武蜘蛛抱蛋","無","第7級","無"
"1619","大武澤蟹","無","第7級","無"
"1620","大武獨腳金","無","第4級","HSK_4"
"1621","大武貓兒眼睛草","無","第4級","HSK_3"
"1622","大武魔大蚊","無","第5級","HSK_789"
"1623","大油芒屬","無","第6級","HSK_789"
"1624","大油菜","A2","第3級","HSK_2"
"1626","大法螺","無","無","HSK_789"
"1627","大法螺屬","無","無","HSK_789"
"1628","大波刺水蚤","無","第7級","無"
"1629","大波眼蝶","無","第7級","無"
"1630","大波斯菊","無","第7級","HSK_789"
"1631","大疙瘩短蜂介","無","第7級","無"
"1634","大花介屬","無","第5級","HSK_3"
"1636","大花仙人球","無","第5級","HSK_789"
"1637","大花四照花","A2","第2級","HSK_2"
"1639","大花灰木","無","第5級","HSK_5"
"1640","大花羊耳蒜","無","第6級","HSK_789"
"1641","大花艾納香","無","無","HSK_789"
"1642","大花君子蘭","無","第6級","HSK_789"
"1643","大花忍冬","無","第4級","HSK_5"
"1644","大花忍冬葉桑寄生","無","第7級","HSK_789"
"1645","大花豆蘭","無","第5級","HSK_789"
"1648","大花油點草","無","第3級","HSK_2"
"1650","大花倒地鈴","無","第6級","HSK_5"
"1651","大花蚤科","無","第7級","無"
"1654","大花細仙人掌","無","第5級","HSK_789"
"1655","大花細辛","無","第4級","HSK_5"
"1656","大花傅氏唐松草","無","第7級","HSK_789"
"1657","大花斑葉蘭","無","第5級","HSK_789"
"1660","大花黃槐","無","無","HSK_789"
"1664","大花鳳卵草","無","第6級","HSK_789"
"1667","大花雙葉蘭","無","第5級","HSK_789"
"1668","大花蘆莉草","無","第7級","無"
"1669","大花魔星花","無","第5級","HSK_789"
"1674","大金雞菊","無","第7級","HSK_789"
"1678","大長腳蛛","無","第7級","無"
"1679","大長腹水蚤","無","第7級","無"
"1681","大附蠅科","無","第7級","HSK_789"
"1682","大青","無","第2級","HSK_2"
"1683","大青叩頭蟲","無","第7級","無"
"1684","大青叩頭蟲屬","無","第7級","無"
"1685","大青葉蟬","無","第6級","無"
"1686","大青彈塗魚","無","第5級","HSK_789"
"1687","大青薯","無","第6級","HSK_6"
"1691","大型長形介形蟲","無","第5級","HSK_4"
"1696","大幽眼蝶","無","第7級","無"
"1697","大扁根蜘蛛蘭","無","第7級","無"
"1698","大扁雀麥","無","第5級","HSK_789"
"1699","大扁蛛蟹","無","第7級","無"
"1703","大星牽牛","無","第5級","HSK_6"
"1704","大星猛水蚤科","無","第7級","無"
"1705","大星猛水蚤屬","無","第7級","無"
"1707","大星斑天牛屬","無","第5級","HSK_789"
"1712","大洋脆杆藻","無","無","HSK_789"
"1713","大洋搖蚊","無","第4級","HSK_789"
"1715","大洋橋石藻","無","第7級","HSK_789"
"1716","大流星弄蝶","無","第7級","無"
"1717","大炭殼衣","無","第6級","HSK_789"
"1720","大珍珠草","無","第3級","HSK_5"
"1727","大突蝦屬","無","第5級","HSK_789"
"1729","大紅牙筆螺","無","無","HSK_789"
"1731","大紅花野牽牛","無","第5級","HSK_6"
"1732","大紅金花蟲屬","無","第5級","HSK_4"
"1735","大紅娘華","無","第4級","HSK_3"
"1737","大紅胸細矮吉丁蟲","無","第5級","HSK_789"
"1741","大紅緣黑星吉丁蟲","無","第5級","HSK_789"
"1743","大紅薄翅螢金花蟲","無","第7級","無"
"1744","大紅鯨魚花","無","第7級","無"
"1745","大美壁藻","無","第7級","HSK_789"
"1746","大胡枝子","無","第5級","HSK_6"
"1751","大苦草","無","第3級","HSK_3"
"1752","大風子","A2","第1級","HSK_1"
"1753","大風子屬","無","第5級","HSK_3"
"1754","大飛揚草","無","第5級","HSK_4"
"1755","大飛燕草","無","第5級","HSK_789"
"1757","大香葉樹","無","第4級","HSK_4"
"1759","大原氏平丘盲蛛","無","第7級","無"
"1760","大原缺翅迴木蟲","無","第6級","無"
"1761","大員牙蟲","無","第5級","HSK_4"
"1762","大唐松草","無","第5級","HSK_789"
"1763","大埔林曲紋虎天牛","無","第6級","無"
"1769","大島氏綠蟹","無","第7級","無"
"1770","大島章魚","無","第4級","HSK_6"
"1772","大座殼菌目","無","第6級","HSK_789"
"1773","大座殼菌科","無","第6級","HSK_789"
"1775","大根蘭","無","第5級","HSK_789"
"1776","大桃長迴木蟲","無","第6級","無"
"1783","大狹胸白天牛","無","第6級","HSK_789"
"1787","大真光水母","無","第2級","HSK_3"
"1788","大真苔","無","第7級","無"
"1789","大粉瘤黏菌","無","第7級","HSK_789"
"1790","大紋寄居蟹","無","第7級","無"
"1791","大翅蚤蠅","無","第7級","無"
"1792","大翅鯨","無","第7級","無"
"1793","大脊沫蟬","無","第7級","無"
"1794","大脊鼓蝦","無","第7級","HSK_789"
"1801","大蚊科","無","第4級","HSK_789"
"1802","大蚊屬","無","第5級","HSK_789"
"1805","大豹耳螺","無","無","HSK_789"
"1808","大迴木蟲","無","第6級","無"
"1809","大配囊異水霉","無","第7級","HSK_789"
"1810","大釘蝸牛","無","第7級","無"
"1814","大鬼寡家蟻","無","第6級","無"
"1816","大偽針茅","無","無","HSK_789"
"1818","大匿頸擬步行蟲","無","第7級","HSK_789"
"1820","大國氏如寡毛實蠅","無","第7級","HSK_789"
"1821","大國氏刺角虎天牛","無","第6級","HSK_789"
"1822","大國氏細頸竹節蟲","無","第6級","HSK_789"
"1823","大基齒水蚤","無","第7級","無"
"1825","大斜紋藻","無","第7級","HSK_789"
"1827","大條腳絨毛金龜","無","無","HSK_789"
"1829","大深藍細頸金花蟲","無","第6級","HSK_789"
